Source_Key,Source_File_Relative,Citation_File,Citation_Full_Path,Citation_Section,Citation_Line_Start,Citation_Line_End,Citation_Excerpt,Source_Type,Source_Size_Bytes,Domain,Coverage_Level
40a63295d82d6d24,10_REGISTRIES/wave16_refine_pass_catalog.json,10_REGISTRIES\wave16_refine_pass_catalog.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave16_refine_pass_catalog.json,FILE_LEVEL,1,81,"[ { ""pass_id"": ""REFINE-00-BASE-PRESERVATION-CHECK"", ""stage"": 0, ""purpose"": ""Freeze approved base image evidence before any refine pass."", ""required_inputs"": [ ""base_image"", ""base_image_hash"", ""scene_plan"", ""camera_plan"", ""character_ids"", ""mask_plan"" ], ""outputs"": [ ""base_preservation_manifest"" ], ""can_modify_pixels"": false, ""promotion_gate"": ""base_image_must_pass_frame_identity_pose_environment_qa"" }, { ""pass_id"": ""REFINE-10-GLOBAL-LIGHT-POLISH"", ""stage"": 10, ""purpose"": ""Very light full-frame SDXL/RealVisXL polish without changing pose, identity, crop, or composition."", ""preferred_engine"": ""sd",json,3670,qa_testing_visual_review,file
72f7c6233ffc8c4d,10_REGISTRIES/wave16_specialty_engine_profile_catalog.json,10_REGISTRIES\wave16_specialty_engine_profile_catalog.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave16_specialty_engine_profile_catalog.json,FILE_LEVEL,1,59,"[ { ""profile_id"": ""SPECIALTY-SDXL-DETAIL"", ""engine"": ""sdxl_realvisxl"", ""role"": ""default_detail_refine"", ""global_allowed"": true, ""masked_allowed"": true, ""preferred_denoise"": [ 0.08, 0.3 ] }, { ""profile_id"": ""SPECIALTY-PONY-MASKED"", ""engine"": ""pony_sdxl_specialty"", ""role"": ""specialty_masked_concept_repair"", ""global_allowed"": false, ""masked_allowed"": true, ""preferred_denoise"": [ 0.08, 0.22 ] }, { ""profile_id"": ""SPECIALTY-FLUX2-HOLD"", ""engine"": ""flux2"", ""role"": ""future_reference_or_edit_refine"", ""global_allowed"": false, ""masked_allowed"": false, ""preferred_denoise"": [ 0, 0 ], ""status"": ""hold_until_",json,1286,local_repo_structure,file
d8f7a13c8ba3836b,10_REGISTRIES/wave17_app_mode_body_controls.json,10_REGISTRIES\wave17_app_mode_body_controls.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave17_app_mode_body_controls.json,FILE_LEVEL,1,81,"{ ""version"": ""wave17"", ""app_mode_controls"": [ { ""control_id"": ""body_profile_target"", ""label"": ""Body profile target"", ""type"": ""select"", ""options"": [ ""preserve_existing_body"", ""subtle_waist_stomach_refine"", ""hourglass_proportion_correction"", ""hip_thigh_balance_correction"", ""full_body_silhouette_repair"" ], ""default"": ""preserve_existing_body"" }, { ""control_id"": ""stomach_adjustment_strength"", ""label"": ""Stomach adjustment strength"", ""type"": ""slider"", ""min"": 0, ""max"": 1, ""default"": 0.25, ""safe_range"": [ 0, 0.45 ] }, { ""control_id"": ""waist_adjustment_strength"", ""label"": ""Waist adjustment strength"", ""t",json,1943,app_mode_ui,file
74eaf315dc6e78e2,10_REGISTRIES/wave17_body_correction_pass_profiles.json,10_REGISTRIES\wave17_body_correction_pass_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave17_body_correction_pass_profiles.json,FILE_LEVEL,1,81,"{ ""version"": ""wave17"", ""pass_profiles"": [ { ""pass_id"": ""body_shape_precheck"", ""stage_order"": 1, ""engine_family"": ""none"", ""operation"": ""measure frame/body/reference state"", ""denoise_range"": [ 0, 0 ], ""requires"": [ ""base_image"", ""character_instance"", ""frame_composition_report"" ], ""outputs"": [ ""body_shape_baseline_report"" ] }, { ""pass_id"": ""large_mask_stomach_waist_correction"", ""stage_order"": 2, ""engine_family"": ""sdxl_or_flux2_refine"", ""operation"": ""large-mask img2img/inpaint correction"", ""denoise_range"": [ 0.16, 0.28 ], ""requires"": [ ""abdomen_stomach_mask"", ""waist_masks"", ""identity_protect_mask""",json,3410,local_repo_structure,file
4a1f6124336ae114,10_REGISTRIES/wave17_body_correction_rerun_policy.json,10_REGISTRIES\wave17_body_correction_rerun_policy.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave17_body_correction_rerun_policy.json,FILE_LEVEL,1,32,"{ ""version"": ""wave17"", ""max_reruns_per_body_region"": 2, ""max_total_body_shape_reruns"": 4, ""rerun_strategies"": [ { ""trigger"": ""target_region_improvement_low"", ""action"": ""rerun same mask with +0.04 denoise, if identity/pose are stable"" }, { ""trigger"": ""identity_or_pose_drift"", ""action"": ""rerun with lower denoise and stronger exclusion masks"" }, { ""trigger"": ""mask_edge_visible"", ""action"": ""increase feather/blur, add edge cleanup pass"" }, { ""trigger"": ""body_merge_or_extra_fragment"", ""action"": ""stop and regenerate from prior approved stage with person-instance masks"" }, { ""trigger"": ""fabric_discont",json,1011,general_blueprint_requirement,file
88f8109768a3fa5a,10_REGISTRIES/wave17_body_drift_failure_taxonomy.json,10_REGISTRIES\wave17_body_drift_failure_taxonomy.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave17_body_drift_failure_taxonomy.json,FILE_LEVEL,1,45,"{ ""version"": ""wave17"", ""failures"": [ { ""failure_id"": ""waist_overpinch"", ""severity"": ""medium"", ""rerun_hint"": ""lower denoise, wider feather, add left/right balance constraint"" }, { ""failure_id"": ""stomach_texture_smear"", ""severity"": ""medium"", ""rerun_hint"": ""split shape pass from texture-restore pass"" }, { ""failure_id"": ""hip_thigh_mismatch"", ""severity"": ""medium_high"", ""rerun_hint"": ""rerun paired thighs/hips together with symmetry QA"" }, { ""failure_id"": ""silhouette_cutoff"", ""severity"": ""high"", ""rerun_hint"": ""return to camera/framing contract before shape correction"" }, { ""failure_id"": ""body_merge"",",json,1297,qa_testing_visual_review,file
f89bc3d3c3211c5a,10_REGISTRIES/wave17_body_proportion_qa_scoring_rules.json,10_REGISTRIES\wave17_body_proportion_qa_scoring_rules.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave17_body_proportion_qa_scoring_rules.json,FILE_LEVEL,1,68,"{ ""version"": ""wave17"", ""score_bands"": { ""pass"": 0.86, ""review"": 0.72, ""fail_below"": 0.72 }, ""metrics"": [ { ""metric_id"": ""identity_preservation"", ""weight"": 0.16, ""description"": ""Face, hairline, body identity, and character registry match remain stable."" }, { ""metric_id"": ""pose_preservation"", ""weight"": 0.12, ""description"": ""Skeleton, shoulders, pelvis, knees, and stance preserve intended action/blocking."" }, { ""metric_id"": ""character_count_integrity"", ""weight"": 0.1, ""description"": ""No extra/missing people or merged body fragments."" }, { ""metric_id"": ""target_region_improvement"", ""weight"": 0.16, """,json,2050,qa_testing_visual_review,file
419fad66ec72bfac,10_REGISTRIES/wave17_body_proportion_target_profiles.json,10_REGISTRIES\wave17_body_proportion_target_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave17_body_proportion_target_profiles.json,FILE_LEVEL,1,81,"{ ""version"": ""wave17"", ""purpose"": ""Named body-proportion target profiles for planning. These are control contracts, not model guarantees."", ""profiles"": [ { ""profile_id"": ""preserve_existing_body"", ""description"": ""Use when the base image is correct and body shape should not change."", ""allowed_regions"": [], ""max_shape_delta"": ""none"", ""default_denoise_range"": [ 0.0, 0.12 ], ""qa_priority"": [ ""identity_preservation"", ""pose_preservation"", ""silhouette_preservation"" ] }, { ""profile_id"": ""subtle_waist_stomach_refine"", ""description"": ""Small correction to stomach/waist without changing identity, pose, out",json,3301,qa_testing_visual_review,file
7ed41f53cbf01480,10_REGISTRIES/wave17_body_region_taxonomy.json,10_REGISTRIES\wave17_body_region_taxonomy.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave17_body_region_taxonomy.json,FILE_LEVEL,1,78,"{ ""version"": ""wave17"", ""purpose"": ""Body region taxonomy for large-mask body-shape and proportion correction."", ""regions"": [ { ""region_id"": ""torso_global"", ""label"": ""Torso global"", ""mask_scale"": ""major"", ""description"": ""Chest-to-hip body block used only for coarse silhouette rebalance."" }, { ""region_id"": ""abdomen_stomach"", ""label"": ""Abdomen / stomach"", ""mask_scale"": ""major"", ""description"": ""Stomach profile, belly contour, abdominal volume, and front torso plane."" }, { ""region_id"": ""waist_left"", ""label"": ""Left waist"", ""mask_scale"": ""major"", ""description"": ""Left-side waist curve and silhouette tr",json,2752,general_blueprint_requirement,file
7a62ec3c4569463a,10_REGISTRIES/wave17_body_shape_lora_selection_rules.json,10_REGISTRIES\wave17_body_shape_lora_selection_rules.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave17_body_shape_lora_selection_rules.json,FILE_LEVEL,1,37,"{ ""version"": ""wave17"", ""purpose"": ""Rules for selecting body-shape/body-proportion LoRA candidates without corrupting the base image."", ""rules"": [ ""Prefer mask + denoise + prompt constraints before adding a body-shape LoRA."", ""Only select LoRAs whose engine family matches the active refine engine."", ""Use one body-shape LoRA at a time in a correction pass unless a stack profile has runtime proof."", ""Rejected/superseded library entries remain blocked even if their names appear semantically relevant."", ""Flux body LoRAs may be used only in Flux-family lanes; SDXL body LoRAs may be used only in SDXL",json,1414,qa_testing_visual_review,file
7118e1d9c06cb833,10_REGISTRIES/wave17_body_shape_mask_rules.json,10_REGISTRIES\wave17_body_shape_mask_rules.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave17_body_shape_mask_rules.json,FILE_LEVEL,1,81,"{ ""version"": ""wave17"", ""mask_requirements"": [ { ""pass_type"": ""stomach_refine"", ""required_masks"": [ ""person_instance"", ""abdomen_stomach"", ""outer_silhouette"" ], ""forbidden_masks"": [ ""face_identity"", ""hands_contact_exclusion"" ], ""default_feather_px"": [ 24, 64 ] }, { ""pass_type"": ""waist_refine"", ""required_masks"": [ ""person_instance"", ""waist_left"", ""waist_right"", ""outer_silhouette"" ], ""forbidden_masks"": [ ""face_identity"" ], ""default_feather_px"": [ 32, 96 ] }, { ""pass_type"": ""hips_refine"", ""required_masks"": [ ""person_instance"", ""hips_pelvis"", ""outer_silhouette"" ], ""forbidden_masks"": [ ""face_identity",json,2218,app_mode_ui,file
0f1d401bed2592ec,10_REGISTRIES/wave17_main_flow_body_shape_inventory.json,10_REGISTRIES\wave17_main_flow_body_shape_inventory.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave17_main_flow_body_shape_inventory.json,FILE_LEVEL,1,81,"{ ""source_file"": ""Wave42_Runtime_Bound__UI__WAVE42_MAIN_FLOW_20260702(19).json"", ""workflow_id"": ""c1eb5a64-4997-472d-a6f5-93cc273d6a72"", ""revision"": 0, ""last_node_id"": 411, ""last_link_id"": 109, ""node_count"": 356, ""link_count"": 91, ""node_type_counts_top"": { ""LoraLoader"": 274, ""Note"": 13, ""CLIPTextEncode"": 12, ""SaveImage"": 8, ""PreviewImage"": 8, ""KSampler"": 7, ""VAEDecode"": 7, ""EmptyLatentImage"": 3, ""LoadImage"": 3, ""EmptySD3LatentImage"": 2, ""CheckpointLoaderSimple"": 2, ""UNETLoader"": 1, ""ModelSamplingAuraFlow"": 1, ""CLIPLoader"": 1, ""VAELoader"": 1, ""UpscaleModelLoader"": 1, ""ImageUpscaleWithModel"": 1, ",json,15878,qa_testing_visual_review,file
94286ecbf066f57f,10_REGISTRIES/wave18_app_mode_surface_controls.json,10_REGISTRIES\wave18_app_mode_surface_controls.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_app_mode_surface_controls.json,FILE_LEVEL,1,28,"{ ""controls"": [ { ""id"": ""skin_detail_intensity"", ""type"": ""slider"" }, { ""id"": ""cellulite_level"", ""type"": ""slider"" }, { ""id"": ""sweat_level"", ""type"": ""slider"" }, { ""id"": ""oil_sheen_level"", ""type"": ""slider"" }, { ""id"": ""pressure_mark_intensity"", ""type"": ""slider"" }, { ""id"": ""fabric_surface_state"", ""type"": ""select"" } ] }",json,440,app_mode_ui,file
eebc4581faaf8650,10_REGISTRIES/wave18_main_flow_skin_material_inventory.json,10_REGISTRIES\wave18_main_flow_skin_material_inventory.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_main_flow_skin_material_inventory.json,FILE_LEVEL,1,81,"{ ""source_file"": ""Wave42_Runtime_Bound__UI__WAVE42_MAIN_FLOW_20260702(20).json"", ""workflow_id"": ""c1eb5a64-4997-472d-a6f5-93cc273d6a72"", ""revision"": 0, ""last_node_id"": 411, ""last_link_id"": 109, ""node_count"": 356, ""link_count"": 91, ""node_type_counts_top"": { ""LoraLoader"": 274, ""Note"": 13, ""CLIPTextEncode"": 12, ""SaveImage"": 8, ""PreviewImage"": 8, ""KSampler"": 7, ""VAEDecode"": 7, ""EmptyLatentImage"": 3, ""LoadImage"": 3, ""EmptySD3LatentImage"": 2, ""CheckpointLoaderSimple"": 2, ""UNETLoader"": 1, ""ModelSamplingAuraFlow"": 1, ""CLIPLoader"": 1, ""VAELoader"": 1, ""UpscaleModelLoader"": 1, ""ImageUpscaleWithModel"": 1, ",json,19806,qa_testing_visual_review,file
5abacaf8867a66df,10_REGISTRIES/wave18_pressure_mark_profiles.json,10_REGISTRIES\wave18_pressure_mark_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_pressure_mark_profiles.json,FILE_LEVEL,1,19,"{ ""profiles"": [ { ""profile_id"": ""pressure_soft"", ""force_profile"": ""soft"", ""indent_depth"": ""low"" }, { ""profile_id"": ""pressure_average"", ""force_profile"": ""average"", ""indent_depth"": ""medium"" }, { ""profile_id"": ""pressure_firm"", ""force_profile"": ""firm"", ""indent_depth"": ""medium_high"" } ] }",json,367,general_blueprint_requirement,file
0648f8f50ba28d2c,10_REGISTRIES/wave18_skin_material_lora_selection_rules.json,10_REGISTRIES\wave18_skin_material_lora_selection_rules.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_skin_material_lora_selection_rules.json,FILE_LEVEL,1,8,"{ ""rules"": [ ""Never enable the full surface-detail library globally."", ""Only use LoRAs that are compatible with the active engine family."", ""Prefer profile-selected low-count stacks."", ""For regional cellulite or skin texture, use masked passes only."" ] }",json,275,models_loras_assets,file
a72d8143a8aaa615,10_REGISTRIES/wave18_skin_material_profiles.json,10_REGISTRIES\wave18_skin_material_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_skin_material_profiles.json,FILE_LEVEL,1,40,"{ ""profiles"": [ { ""profile_id"": ""pores_natural_medium"", ""surface_class"": ""pores"", ""intensity_band"": ""medium"", ""specular_level"": ""natural"" }, { ""profile_id"": ""blemishes_subtle_realism"", ""surface_class"": ""blemishes"", ""intensity_band"": ""low"", ""specular_level"": ""natural"" }, { ""profile_id"": ""cellulite_low_medium_natural_skin"", ""surface_class"": ""cellulite"", ""intensity_band"": ""low_medium"", ""specular_level"": ""natural"" }, { ""profile_id"": ""skin_sweaty_controlled"", ""surface_class"": ""sweaty"", ""intensity_band"": ""medium"", ""specular_level"": ""medium"" }, { ""profile_id"": ""skin_oiled_controlled"", ""surface_class""",json,1011,app_mode_ui,file
7961f272c54d414f,10_REGISTRIES/wave18_skin_material_rerun_policy.json,10_REGISTRIES\wave18_skin_material_rerun_policy.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_skin_material_rerun_policy.json,FILE_LEVEL,1,19,"{ ""block_conditions"": [ ""identity_drift"", ""pose_drift"", ""body_shape_drift"", ""crop_drift"", ""seam_breakage"", ""texture_bleed"" ], ""rerun_conditions"": [ ""surface_target_too_weak"", ""specular_too_strong"", ""continuity_score_below_threshold"" ], ""escalate_conditions"": [ ""pressure_marks_without_contact_owner"", ""repeated_failed_reruns"" ] }",json,386,app_mode_ui,file
9967a86810341fda,10_REGISTRIES/wave18_surface_continuity_scoring_rules.json,10_REGISTRIES\wave18_surface_continuity_scoring_rules.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_surface_continuity_scoring_rules.json,FILE_LEVEL,1,11,"{ ""minimum_pass_score"": 0.8, ""dimensions"": { ""surface_target_visibility"": 0.25, ""identity_preservation"": 0.2, ""pose_preservation"": 0.15, ""body_preservation"": 0.15, ""crop_preservation"": 0.1, ""texture_continuity"": 0.15 } }",json,251,app_mode_ui,file
750f876106976da2,10_REGISTRIES/wave18_surface_pass_profiles.json,10_REGISTRIES\wave18_surface_pass_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_surface_pass_profiles.json,FILE_LEVEL,1,22,"{ ""pass_profiles"": [ { ""profile_id"": ""micro_surface_refine"", ""mask_scale"": ""small"", ""denoise_min"": 0.1, ""denoise_max"": 0.22 }, { ""profile_id"": ""regional_skin_texture_refine"", ""mask_scale"": ""medium"", ""denoise_min"": 0.18, ""denoise_max"": 0.3 }, { ""profile_id"": ""surface_state_rebalance"", ""mask_scale"": ""large"", ""denoise_min"": 0.22, ""denoise_max"": 0.35 } ] }",json,455,general_blueprint_requirement,file
4379cad65e9ff297,10_REGISTRIES/wave18_surface_state_taxonomy.json,10_REGISTRIES\wave18_surface_state_taxonomy.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_surface_state_taxonomy.json,FILE_LEVEL,1,31,"{ ""surface_classes"": [ ""pores"", ""blemishes"", ""freckles"", ""cellulite"", ""stretch_marks"", ""pressure_marks"", ""dry"", ""dewy"", ""sweaty"", ""oiled"", ""wet"", ""fabric_matte"", ""fabric_sheen"", ""fabric_damp"" ], ""region_scales"": [ ""micro"", ""small"", ""medium"", ""large"" ], ""continuity_axes"": [ ""texture"", ""tone"", ""specular"", ""pressure"", ""temporal"" ] }",json,436,video_motion_temporal,file
e4f4343c6be40583,10_REGISTRIES/wave19_app_mode_contact_controls.json,10_REGISTRIES\wave19_app_mode_contact_controls.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_app_mode_contact_controls.json,FILE_LEVEL,1,36,"{ ""controls"": [ { ""id"": ""fabric_behavior"", ""type"": ""select"" }, { ""id"": ""fabric_tension"", ""type"": ""slider"" }, { ""id"": ""wrinkle_intensity"", ""type"": ""slider"" }, { ""id"": ""cling_level"", ""type"": ""slider"" }, { ""id"": ""prop_contact_mode"", ""type"": ""select"" }, { ""id"": ""furniture_support_type"", ""type"": ""select"" }, { ""id"": ""compression_strength"", ""type"": ""slider"" }, { ""id"": ""contact_shadow_strength"", ""type"": ""slider"" } ] }",json,578,app_mode_ui,file
d886205e3afffc72,10_REGISTRIES/wave19_contact_pass_profiles.json,10_REGISTRIES\wave19_contact_pass_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_contact_pass_profiles.json,FILE_LEVEL,1,28,"{ ""pass_profiles"": [ { ""profile_id"": ""fabric_tension_refine"", ""mask_scale"": ""medium"", ""denoise_min"": 0.12, ""denoise_max"": 0.28 }, { ""profile_id"": ""prop_contact_cleanup"", ""mask_scale"": ""small_medium"", ""denoise_min"": 0.1, ""denoise_max"": 0.24 }, { ""profile_id"": ""furniture_compression_refine"", ""mask_scale"": ""large"", ""denoise_min"": 0.18, ""denoise_max"": 0.34 }, { ""profile_id"": ""contact_shadow_cleanup"", ""mask_scale"": ""contact_edge"", ""denoise_min"": 0.08, ""denoise_max"": 0.2 } ] }",json,608,general_blueprint_requirement,file
81bf3f4a8452dd8e,10_REGISTRIES/wave19_contact_qa_scoring_rules.json,10_REGISTRIES\wave19_contact_qa_scoring_rules.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_contact_qa_scoring_rules.json,FILE_LEVEL,1,11,"{ ""minimum_pass_score"": 0.85, ""dimensions"": { ""contact_ownership"": 0.2, ""no_floating"": 0.2, ""no_clipping"": 0.2, ""shadow_occlusion"": 0.15, ""fabric_material_continuity"": 0.15, ""identity_pose_body_preserved"": 0.1 } }",json,244,qa_testing_visual_review,file
fc1251ff8fa2ad4e,10_REGISTRIES/wave19_contact_rerun_policy.json,10_REGISTRIES\wave19_contact_rerun_policy.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_contact_rerun_policy.json,FILE_LEVEL,1,20,"{ ""block_conditions"": [ ""missing_contact_owner"", ""severe_identity_drift"", ""severe_pose_drift"", ""severe_body_shape_drift"" ], ""rerun_conditions"": [ ""floating_gap"", ""minor_clipping"", ""weak_contact_shadow"", ""wrong_fabric_fold_direction"", ""under_compressed_soft_furniture"" ], ""fallback_conditions"": [ ""repeated_contact_failure"", ""unsupported_prop_geometry"", ""ambiguous_occlusion_order"" ] }",json,445,general_blueprint_requirement,file
82638faac69225cf,10_REGISTRIES/wave19_contact_type_taxonomy.json,10_REGISTRIES\wave19_contact_type_taxonomy.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_contact_type_taxonomy.json,FILE_LEVEL,1,26,"{ ""contact_types"": [ ""body_to_fabric"", ""body_to_prop"", ""body_to_furniture"", ""prop_to_surface"", ""fabric_to_prop"", ""fabric_to_furniture"" ], ""support_types"": [ ""soft_support"", ""hard_support"", ""held"", ""worn"", ""leaning"", ""resting"" ], ""failure_types"": [ ""floating"", ""clipping"", ""missing_shadow"", ""wrong_occlusion"", ""unsupported_weight"", ""random_wrinkle_field"" ] }",json,442,general_blueprint_requirement,file
48d4d76017f4df7e,10_REGISTRIES/wave19_fabric_behavior_profiles.json,10_REGISTRIES\wave19_fabric_behavior_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_fabric_behavior_profiles.json,FILE_LEVEL,1,39,"{ ""profiles"": [ { ""profile_id"": ""loose_drape"", ""behavior_class"": ""loose"", ""tension_level"": ""low"", ""fold_density"": ""medium"", ""material_state"": ""dry"" }, { ""profile_id"": ""tight_stretch"", ""behavior_class"": ""stretch"", ""tension_level"": ""high"", ""fold_density"": ""low"", ""material_state"": ""dry"" }, { ""profile_id"": ""damp_cling"", ""behavior_class"": ""cling"", ""tension_level"": ""medium"", ""fold_density"": ""low_medium"", ""material_state"": ""damp"" }, { ""profile_id"": ""bunched_wrinkles"", ""behavior_class"": ""folded"", ""tension_level"": ""mixed"", ""fold_density"": ""high"", ""material_state"": ""dry"" }, { ""profile_id"": ""elastic_comp",json,918,general_blueprint_requirement,file
78f8fd7f426c598a,10_REGISTRIES/wave19_furniture_support_profiles.json,10_REGISTRIES\wave19_furniture_support_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_furniture_support_profiles.json,FILE_LEVEL,1,34,"{ ""profiles"": [ { ""profile_id"": ""soft_sofa_cushion"", ""surface_type"": ""soft_cushion"", ""compression_allowed"": true, ""support_response"": ""indent_and_wrinkle"" }, { ""profile_id"": ""bed_mattress"", ""surface_type"": ""soft_mattress"", ""compression_allowed"": true, ""support_response"": ""wide_depression"" }, { ""profile_id"": ""pillow_support"", ""surface_type"": ""soft_pillow"", ""compression_allowed"": true, ""support_response"": ""localized_deformation"" }, { ""profile_id"": ""hard_table_counter"", ""surface_type"": ""hard_surface"", ""compression_allowed"": false, ""support_response"": ""contact_shadow_only"" }, { ""profile_id"": ""floo",json,896,local_repo_structure,file
716db0edca1cbb55,10_REGISTRIES/wave19_main_flow_clothing_prop_contact_inventory.json,10_REGISTRIES\wave19_main_flow_clothing_prop_contact_inventory.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_main_flow_clothing_prop_contact_inventory.json,FILE_LEVEL,1,81,"{ ""source_file"": ""Wave42_Runtime_Bound__UI__WAVE42_MAIN_FLOW_20260702(21).json"", ""workflow_id"": ""c1eb5a64-4997-472d-a6f5-93cc273d6a72"", ""revision"": 0, ""last_node_id"": 411, ""last_link_id"": 109, ""node_count"": 356, ""link_count"": 91, ""node_type_counts_top"": { ""LoraLoader"": 274, ""Note"": 13, ""CLIPTextEncode"": 12, ""SaveImage"": 8, ""PreviewImage"": 8, ""KSampler"": 7, ""VAEDecode"": 7, ""EmptyLatentImage"": 3, ""LoadImage"": 3, ""EmptySD3LatentImage"": 2, ""CheckpointLoaderSimple"": 2, ""UNETLoader"": 1, ""ModelSamplingAuraFlow"": 1, ""CLIPLoader"": 1, ""VAELoader"": 1, ""UpscaleModelLoader"": 1, ""ImageUpscaleWithModel"": 1, ",json,25581,qa_testing_visual_review,file
33ff649a81fbdee4,10_REGISTRIES/wave19_mask_requirements_by_contact_type.json,10_REGISTRIES\wave19_mask_requirements_by_contact_type.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_mask_requirements_by_contact_type.json,FILE_LEVEL,1,25,"{ ""body_to_fabric"": [ ""person_instance_mask"", ""body_region_mask"", ""fabric_mask"", ""contact_edge_mask"" ], ""body_to_prop"": [ ""person_instance_mask"", ""body_region_mask"", ""prop_mask"", ""contact_edge_mask"" ], ""body_to_furniture"": [ ""person_instance_mask"", ""body_region_mask"", ""furniture_mask"", ""contact_edge_mask"" ], ""prop_to_surface"": [ ""prop_mask"", ""support_surface_mask"", ""contact_edge_mask"" ] }",json,468,app_mode_ui,file
a330a82c02f2fd31,10_REGISTRIES/wave19_prop_contact_profiles.json,10_REGISTRIES\wave19_prop_contact_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_prop_contact_profiles.json,FILE_LEVEL,1,43,"{ ""profiles"": [ { ""profile_id"": ""held_prop"", ""ownership_type"": ""handheld"", ""required_masks"": [ ""hand_mask"", ""prop_mask"", ""contact_edge_mask"" ], ""qa_requirements"": [ ""finger_wrap"", ""no_floating"", ""no_clipping"" ] }, { ""profile_id"": ""worn_accessory"", ""ownership_type"": ""worn"", ""required_masks"": [ ""body_region_mask"", ""accessory_mask"" ], ""qa_requirements"": [ ""attached"", ""no_clipping"", ""shadow_occlusion"" ] }, { ""profile_id"": ""resting_prop"", ""ownership_type"": ""surface_supported"", ""required_masks"": [ ""prop_mask"", ""support_surface_mask"" ], ""qa_requirements"": [ ""support_shadow"", ""no_floating"" ] } ] }",json,853,qa_testing_visual_review,file
59cae9e62e9bc07b,10_REGISTRIES/wave20_app_mode_hard_anatomy_controls.json,10_REGISTRIES\wave20_app_mode_hard_anatomy_controls.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave20_app_mode_hard_anatomy_controls.json,FILE_LEVEL,1,40,"{ ""controls"": [ { ""id"": ""repair_region"", ""type"": ""select"" }, { ""id"": ""crop_context_margin"", ""type"": ""slider"" }, { ""id"": ""repair_strength"", ""type"": ""slider"" }, { ""id"": ""identity_preserve_strictness"", ""type"": ""slider"" }, { ""id"": ""hand_finger_strictness"", ""type"": ""slider"" }, { ""id"": ""eye_symmetry_strictness"", ""type"": ""slider"" }, { ""id"": ""teeth_mouth_strictness"", ""type"": ""slider"" }, { ""id"": ""foot_toe_strictness"", ""type"": ""slider"" }, { ""id"": ""nail_detail_level"", ""type"": ""slider"" } ] }",json,669,app_mode_ui,file
2f58f0d704f74183,10_REGISTRIES/wave20_crop_detail_repair_lane_profiles.json,10_REGISTRIES\wave20_crop_detail_repair_lane_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave20_crop_detail_repair_lane_profiles.json,FILE_LEVEL,1,39,"{ ""lanes"": [ { ""lane_id"": ""face_crop_repair"", ""default_denoise"": 0.2, ""max_reruns"": 2 }, { ""lane_id"": ""eye_crop_repair"", ""default_denoise"": 0.16, ""max_reruns"": 2 }, { ""lane_id"": ""mouth_teeth_crop_repair"", ""default_denoise"": 0.18, ""max_reruns"": 2 }, { ""lane_id"": ""hand_finger_crop_repair"", ""default_denoise"": 0.24, ""max_reruns"": 2 }, { ""lane_id"": ""foot_toe_crop_repair"", ""default_denoise"": 0.24, ""max_reruns"": 2 }, { ""lane_id"": ""nail_micro_detail"", ""default_denoise"": 0.14, ""max_reruns"": 1 }, { ""lane_id"": ""seam_blend_roundtrip"", ""default_denoise"": 0.1, ""max_reruns"": 1 } ] }",json,761,general_blueprint_requirement,file
